5068;The Godfather (US sales);the-godfather-us-sales;9;2006.0;XB;M;http://www.vgchartz.com/games/boxart/full_2973525AmericaFrontccc.jpg;14;538.0
5070;Tiger Woods PGA Tour 2003;tiger-woods-pga-tour-2003;0;2002.0;XB;E;http://www.vgchartz.com/games/boxart/5936960ccc.jpg;13;47.0
5071;Tony Hawk's Proving Ground;tony-hawks-proving-ground;0;2007.0;PS3;T;http://www.vgchartz.com/games/boxart/1549456ccc.jpg;6;92.0
5072;Battlefield 2: Modern Combat;battlefield-2-modern-combat;3;2005.0;PS2;T;http://www.vgchartz.com/games/boxart/full_2292325AmericaFrontccc.jpg;14;703.0
5073;Sleeping Dogs: Definitive Edition;sleeping-dogs-definitive-edition;9;2014.0;PS4;M;http://www.vgchartz.com/games/boxart/full_6913437AmericaFrontccc.jpg;27;246.0
5074;Petz: Catz 2;petz-catz-2;8;2007.0;Wii;E;http://www.vgchartz.com/games/boxart/full_8427683AmericaFrontccc.jpg;15;248.0
5075;50 Cent: Bulletproof;50-cent-bulletproof;9;2005.0;XB;M;http://www.vgchartz.com/games/boxart/full_8478947AmericaFrontccc.jpg;94;1058.0
5077;Dance Dance Revolution: Hottest Party 3;dance-dance-revolution-hottest-party-3;8;2009.0;Wii;E10;http://www.vgchartz.com/games/boxart/full_1711965AmericaFrontccc.jpg;31;283.0
5078;Independence Day;independence-day;3;1997.0;PS;E;http://www.vgchartz.com/games/boxart/full_9527970AmericaFrontccc.jpg;60;101.0
5080;Hey! Pikmin;hey-pikmin;1;2017.0;3DS;E10;http://www.vgchartz.com/games/boxart/full_8207815AmericaFrontccc.jpg;0;306.0
5081;Chocobo Racing;chocobo-racing;2;1999.0;PS;E;http://www.vgchartz.com/games/boxart/6244495ccc.jpg;21;36.0
5082;LEGO Star Wars II: The Original Trilogy;lego-star-wars-ii-the-original-trilogy;9;2006.0;XB;E10;http://www.vgchartz.com/games/boxart/3898358ccc.jpg;34;75.0
5083;Viking: Battle for Asgard;viking-battle-for-asgard;9;2008.0;X360;M;http://www.vgchartz.com/games/boxart/9796731ccc.jpg;8;520.0
5084;Metal Gear Solid HD Collection;metal-gear-solid-hd-collection;9;2012.0;PSV;M;http://www.vgchartz.com/games/boxart/full_5350566AmericaFrontccc.jpg;68;68.0
5085;Dragon Quest Heroes: Rocket Slime;dragon-quest-heroes-rocket-slime;13;2006.0;DS;E;http://www.vgchartz.com/games/boxart/9660287ccc.jpg;27;295.0
5086;EA Sports UFC 3;ea-sports-ufc-3;0;2018.0;XOne;T;http://www.vgchartz.com/games/boxart/full_7086150AmericaFrontccc.jpg;13;28.0
5088;The Legend of Spyro: Dawn of the Dragon;the-legend-of-spyro-dawn-of-the-dragon;1;2008.0;PS3;E10;http://www.vgchartz.com/games/boxart/full_5169956AmericaFrontccc.jpg;94;885.0
5089;Family Fest Presents Circus Games;family-fest-presents-circus-games;6;2008.0;Wii;E;http://www.vgchartz.com/games/boxart/full_4581826AmericaFrontccc.jpg;15;1059.0
5090;Ms. Pac-Man Maze Madness;ms-pac-man-maze-madness;5;2000.0;PS;E;http://www.vgchartz.com/games/boxart/full_2777909AmericaFrontccc.jpg;23;45.0
5091;Pro Evolution Soccer 2016;pro-evolution-soccer-2016;0;2015.0;PS3;E;http://www.vgchartz.com/games/boxart/full_5988024AmericaFrontccc.jpeg;68;677.0
5092;Blood Omen: Legacy of Kain;blood-omen-legacy-of-kain;4;1996.0;PS;M;http://www.vgchartz.com/games/boxart/1028830ccc.jpg;177;702.0
5093;The Urbz: Sims in the City (all regions sales);the-urbz-sims-in-the-city-all-regions-sales;8;2004.0;DS;E;http://www.vgchartz.com/games/boxart/653ccc.jpg;14;353.0
5095;G-Force;g-force;9;2009.0;Wii;E10;http://www.vgchartz.com/games/boxart/full_5953684AmericaFrontccc.jpg;66;156.0
5096;Star Fox: Zero;star-fox-zero;3;2016.0;WiiU;E10;http://www.vgchartz.com/games/boxart/full_5796453AmericaFrontccc.jpg;0;13.0
5098;Duke Nukem 64;duke-nukem-64;3;1997.0;N64;M;http://www.vgchartz.com/games/boxart/8367568ccc.jpg;30;1060.0
5099;Dragon Ball FighterZ;dragon-ball-fighterz;11;2018.0;NS;T;http://www.vgchartz.com/games/boxart/full_4024693AmericaFrontccc.jpg;251;425.0
5100;Ben 10 Alien Force: Vilgax Attacks;ben-10-alien-force-vilgax-attacks;9;2009.0;Wii;E10;http://www.vgchartz.com/games/boxart/full_9837846AmericaFrontccc.jpg;119;1061.0
5102;SingStar Queen;singstar-queen;6;2009.0;PS3;T;http://www.vgchartz.com/games/boxart/full_2828397AmericaFrontccc.jpg;9;130.0
5103;Tetris Axis;tetris-axis;5;2011.0;3DS;E;http://www.vgchartz.com/games/boxart/full_tetris-axis_485AmericaFront.jpg;0;38.0
5104;Story of Seasons;story-of-seasons;6;2015.0;3DS;E10;http://www.vgchartz.com/games/boxart/full_6057600AmericaFrontccc.jpg;209;600.0
5105;SpongeBob SquarePants: Lights, Camera, Pants!; camera;6;2005.0;GC;E;http://www.vgchartz.com/games/boxart/full_3391680AmericaFrontccc.jpg;59;1055.0
5106;Madden NFL 12;madden-nfl-12;0;2011.0;Wii;E;http://www.vgchartz.com/games/boxart/full_madden-nfl-12_503AmericaFront.jpg;13;85.0
5108;Army Men World War: Final Front;army-men-world-war-final-front;9;2001.0;PS;T;http://www.vgchartz.com/games/boxart/full_6970114AmericaFrontccc.jpg;91;468.0
5109;Samurai Warriors 3;samurai-warriors-3;9;2010.0;Wii;T;http://www.vgchartz.com/games/boxart/full_samurai-warriors-3_6AmericaFront.jpg;0;262.0
5110;Spider-Man: Shattered Dimensions;spider-man-shattered-dimensions;9;2010.0;PS3;T;http://www.vgchartz.com/games/boxart/full_spider-man-shattered-dimensions_4AmericaFront.jpg;6;1063.0
5111;Yu-Gi-Oh! 5D's Tag Force 4;yu-gi-oh-5ds-tag-force-4;12;2009.0;PSP;E;http://www.vgchartz.com/games/boxart/full_8812178AmericaFrontccc.jpg;31;122.0
5112;Sid Meier's Civilization VI;sid-meiers-civilization-vi;12;2016.0;PC;E10;http://www.vgchartz.com/games/boxart/full_7856488AmericaFrontccc.jpeg;44;364.0
5113;MX Unleashed;mx-unleashed;2;2004.0;XB;E;http://www.vgchartz.com/games/boxart/5162134ccc.jpg;59;236.0
5114;Puppy Luv: Spa and Resort;puppy-luv-spa-and-resort;8;2007.0;DS;E;http://www.vgchartz.com/games/boxart/9114934ccc.jpg;6;1064.0
5116;Grind Session;grind-session;0;2000.0;PS;E;http://www.vgchartz.com/games/boxart/9109142ccc.jpg;9;636.0
5118;Wario World;wario-world;1;2003.0;GC;E;http://www.vgchartz.com/games/boxart/7393129ccc.jpg;0;1038.0
5119;Thrillville: Off the Rails;thrillville-off-the-rails;12;2007.0;Wii;E10;http://www.vgchartz.com/games/boxart/3490384ccc.jpg;34;33.0
5120;2014 FIFA World Cup Brazil;2014-fifa-world-cup-brazil;0;2014.0;X360;E;http://www.vgchartz.com/games/boxart/full_9938212AmericaFrontccc.jpg;13;30.0
5121;Crash: Mind Over Mutant;crash-mind-over-mutant;1;2008.0;Wii;E10;http://www.vgchartz.com/games/boxart/full_6575111AmericaFrontccc.jpg;6;101.0
5122;Scooby-Doo! Mystery Mayhem;scooby-doo-mystery-mayhem;9;2003.0;GBA;E;http://www.vgchartz.com/games/boxart/full_scooby-doo-mystery-mayhem_326AmericaFront.jpg;59;267.0
5124;Eternal Sonata;eternal-sonata;4;2008.0;PS3;T;http://www.vgchartz.com/games/boxart/full_5168648AmericaFrontccc.jpg;61;1066.0
5127;Hyperdimension Neptunia;hyperdimension-neptunia;4;2011.0;PS3;T;http://www.vgchartz.com/games/boxart/full_hyperdimension-neptunia_903AmericaFront.jpg;232;1068.0
5128;Food Network: Cook or Be Cooked;food-network-cook-or-be-cooked;6;2009.0;Wii;E;http://www.vgchartz.com/games/boxart/full_5622294AmericaFrontccc.jpg;61;639.0
5129;Walk it Out!;walk-it-out;0;2010.0;Wii;E10;http://www.vgchartz.com/games/boxart/full_9367271AmericaFrontccc.jpg;31;122.0
5130;TimeSplitters 2;timesplitters-2;3;2002.0;GC;T;http://www.vgchartz.com/games/boxart/7737465ccc.jpg;39;587.0
5131;Robert Ludlum's The Bourne Conspiracy;robert-ludlums-the-bourne-conspiracy;9;2008.0;X360;T;http://www.vgchartz.com/games/boxart/2594505ccc.jpg;54;115.0
5132;Battlebots: Design & Destroy;battlebots-design-amp-destroy;9;2003.0;GBA;E;http://www.vgchartz.com/games/boxart/full_454288AmericaFrontccc.jpg;25;1069.0
5133;Wheel of Fortune;wheel-of-fortune;6;2010.0;DS;E;http://www.vgchartz.com/games/boxart/full_wheel-of-fortune_432AmericaFront.jpg;59;57.0
5134;Need for Speed: Shift 2 Unleashed;need-for-speed-shift-2-unleashed;2;2011.0;X360;E10;http://www.vgchartz.com/games/boxart/full_need-for-speed-shift-2-unleashed_555AmericaFront.jpg;14;219.0
5135;Eternal Darkness: Sanity's Requiem;eternal-darkness-sanitys-requiem;13;2002.0;GC;M;http://www.vgchartz.com/games/boxart/full_9317033AmericaFrontccc.jpg;0;702.0
5136;Karaoke Revolution;karaoke-revolution;6;2009.0;Wii;T;http://www.vgchartz.com/games/boxart/full_3580586AmericaFrontccc.jpg;31;429.0
5137;Star Wars The Clone Wars: Republic Heroes;star-wars-the-clone-wars-republic-heroes;9;2009.0;PS3;T;http://www.vgchartz.com/games/boxart/full_3127820AmericaFrontccc.jpg;34;322.0
5138;Power Rangers: S.P.D.;power-rangers-spd;9;2005.0;GBA;E10;http://www.vgchartz.com/games/boxart/full_power-rangers-spd_308AmericaFront.jpg;59;451.0
5139;Jump Start Pet Rescue;jump-start-pet-rescue;6;2009.0;Wii;EC;http://www.vgchartz.com/games/boxart/full_4849719AmericaFrontccc.jpg;263;1070.0
5140;Child of Eden;child-of-eden;3;2011.0;X360;E10;http://www.vgchartz.com/games/boxart/full_child-of-eden_713AmericaFront.jpg;15;529.0
5141;Naruto: Ultimate Ninja 3 (US sales);naruto-ultimate-ninja-3-us-sales;11;2008.0;PS2;T;http://www.vgchartz.com/games/boxart/full_1431882AmericaFrontccc.jpg;61;349.0
5142;The Darkness;the-darkness;3;2007.0;X360;M;http://www.vgchartz.com/games/boxart/4338932ccc.jpg;44;801.0
5143;Resistance: Burning Skies;resistance-burning-skies;3;2012.0;PSV;RP;http://www.vgchartz.com/games/boxart/full_7699023PALFrontccc.jpg;9;710.0
5144;SingStar Motown;singstar-motown;6;2009.0;PS2;RP;http://www.vgchartz.com/games/boxart/full_2705996PALFrontccc.jpg;9;130.0
5145;Naughty Bear;naughty-bear;9;2010.0;PS3;T;http://www.vgchartz.com/games/boxart/full_naughty-bear_7AmericaFront.jpg;106;267.0
5146;Metro: Last Light;metro-last-light;3;2013.0;PS3;M;http://www.vgchartz.com/games/boxart/full_2045080AmericaFrontccc.jpg;45;414.0
5150;God Eater 2: Rage Burst;god-eater-2-rage-burst;4;2016.0;PSV;T;http://www.vgchartz.com/games/boxart/full_7297001AmericaFrontccc.jpg;64;174.0
5151;NFL Blitz 20-03;nfl-blitz-20-03;0;2002.0;PS2;E;http://www.vgchartz.com/games/boxart/3862211ccc.jpg;75;370.0
5152;SpongeBob's Atlantis SquarePantis;spongebobs-atlantis-squarepantis;13;2007.0;PS2;E;http://www.vgchartz.com/games/boxart/full_9123673AmericaFrontccc.jpg;59;429.0
5153;Nicktoons: Attack of the Toybots;nicktoons-attack-of-the-toybots;1;2007.0;Wii;E;http://www.vgchartz.com/games/boxart/5696361ccc.jpg;59;972.0
5155;Remington Great American Bird Hunt;remington-great-american-bird-hunt;0;2009.0;Wii;T;http://www.vgchartz.com/games/boxart/full_9968348AmericaFrontccc.jpg;195;1072.0
5156;Star Wars: Jedi Starfighter;star-wars-jedi-starfighter;8;2002.0;XB;T;http://www.vgchartz.com/games/boxart/426602ccc.jpg;34;786.0
5158;Master of Illusion;master-of-illusion;5;2007.0;DS;E;http://www.vgchartz.com/games/boxart/full_7266770AmericaFrontccc.jpg;0;1073.0
5159;Primal;primal;9;2003.0;PS2;M;http://www.vgchartz.com/games/boxart/full_4894610AmericaFrontccc.jpg;9;221.0
5160;Madden NFL 2002;madden-nfl-2002;0;2001.0;N64;E;http://www.vgchartz.com/games/boxart/152686ccc.jpg;13;1074.0
5161;Need for Speed Underground 2;need-for-speed-underground-2;2;2004.0;GBA;E;http://www.vgchartz.com/games/boxart/full_9490636AmericaFrontccc.jpg;14;983.0
5162;007: Quantum of Solace;007-quantum-of-solace;3;2008.0;PS2;T;http://www.vgchartz.com/games/boxart/5975038ccc.jpg;6;12.0
5163;Skylanders Imaginators;skylanders-imaginators;1;2016.0;PS4;E10;http://www.vgchartz.com/games/boxart/full_5136522AmericaFrontccc.jpg;6;209.0
5165;Spec Ops: Covert Assault;spec-ops-covert-assault;3;2001.0;PS;T;http://www.vgchartz.com/games/boxart/7949979ccc.gif;48;633.0
5166;Nicktoons Unite!;nicktoons-unite;9;2005.0;GBA;E;http://www.vgchartz.com/games/boxart/full_5937607AmericaFrontccc.jpg;59;336.0
5167;SSX Tricky;ssx-tricky;0;2001.0;XB;E;http://www.vgchartz.com/games/boxart/9251800ccc.jpg;76;30.0
5169;Skylanders: SuperChargers;skylanders-superchargers;10;2015.0;PS3;E10;http://www.vgchartz.com/games/boxart/full_1524862AmericaFrontccc.jpg;6;100.0
5170;The Chronicles of Narnia: The Lion, The Witch and The Wardrobe;" the witch and the wardrobe""";13;2005.0;PS2;T;http://www.vgchartz.com/games/boxart/3735935ccc.jpg;81;75.0
5171;My Spanish Coach;my-spanish-coach;6;2007.0;DS;E;http://www.vgchartz.com/games/boxart/3952339ccc.jpg;15;1075.0
5173;NiGHTS into dreams...;nights-into-dreams;1;1996.0;SAT;E;http://www.vgchartz.com/games/boxart/437262ccc.jpg;8;15.0
5174;Dragon Ball Z: Shin Budokai - Another Road;dragon-ball-z-shin-budokai-another-road;11;2007.0;PSP;T;http://www.vgchartz.com/games/boxart/full_3993795AmericaFrontccc.jpg;17;155.0
5175;Crash: Mind Over Mutant;crash-mind-over-mutant;1;2008.0;PSP;E10;http://www.vgchartz.com/games/boxart/full_3265291AmericaFrontccc.jpg;6;912.0
5176;NCAA Football 2004;ncaa-football-2004;0;2003.0;XB;E;http://www.vgchartz.com/games/boxart/640900ccc.jpg;13;85.0
5178;Bionicle;bionicle;1;2003.0;PS2;E;http://www.vgchartz.com/games/boxart/7327608ccc.jpg;14;140.0
5179;MLB 2002;mlb-2002;0;2001.0;PS;E;http://www.vgchartz.com/games/boxart/full_1863419AmericaFrontccc.jpg;9;585.0
5180;MLB 14 The Show;mlb-14-the-show;0;2014.0;PS3;E;http://www.vgchartz.com/games/boxart/full_2970306AmericaFrontccc.jpg;29;135.0
5181;TimeSplitters;timesplitters;3;2000.0;PS2;T;http://www.vgchartz.com/games/boxart/1612451ccc.jpg;39;587.0
5183;InuYasha: The Secret of the Cursed Mask;inuyasha-the-secret-of-the-cursed-mask;4;2004.0;PS2;T;http://www.vgchartz.com/games/boxart/full_108026AmericaFrontccc.jpg;67;1077.0
5184;Barbie: Groom and Glam Pups;barbie-groom-and-glam-pups;9;2010.0;DS;E;http://www.vgchartz.com/games/boxart/full_barbie-groom-and-glam-pups_1AmericaFront.jpg;59;612.0
5185;The Powerpuff Girls: Him and Seek;the-powerpuff-girls-him-and-seek;1;2002.0;GBA;E;http://www.vgchartz.com/games/boxart/full_1619265AmericaFrontccc.jpg;238;100.0
5186;Mega Man Zero 2;mega-man-zero-2;1;2003.0;GBA;E;http://www.vgchartz.com/games/boxart/7017217ccc.jpg;28;907.0
5187;Just Dance 2017;just-dance-2017;14;2016.0;WiiU;E10;http://www.vgchartz.com/games/boxart/full_7027891AmericaFrontccc.jpg;15;31.0
5190;NBA 2K13;nba-2k13;0;2012.0;Wii;E;http://www.vgchartz.com/games/boxart/full_8161810AmericaFrontccc.jpg;56;132.0
5191;OkamiDen;okamiden;13;2011.0;DS;E10;http://www.vgchartz.com/games/boxart/full_okamiden_117AmericaFront.jpg;28;63.0
5193;Rocksmith 2014;rocksmith-2014;14;2016.0;XOne;T;http://www.vgchartz.com/games/boxart/full_929846AmericaFrontccc.jpg;15;431.0
5194;TouchMaster 3;touchmaster-3;5;2009.0;DS;E;http://www.vgchartz.com/games/boxart/full_112355AmericaFrontccc.jpg;35;296.0
5195;Dora the Explorer: Dora Puppy;dora-the-explorer-dora-puppy;6;2009.0;DS;E;http://www.vgchartz.com/games/boxart/full_3804081AmericaFrontccc.jpg;104;942.0
5196;Alpha Protocol;alpha-protocol;4;2010.0;PS3;M;http://www.vgchartz.com/games/boxart/full_9386928AmericaFrontccc.jpg;8;86.0
5197;Ghostbusters: The Video Game;ghostbusters-the-video-game;9;2009.0;PS2;E10;http://www.vgchartz.com/games/boxart/full_3672187AmericaFrontccc.jpg;17;639.0
5198;Hunter: The Reckoning Wayward;hunter-the-reckoning-wayward;9;2003.0;PS2;M;http://www.vgchartz.com/games/boxart/8438223ccc.jpg;7;485.0
5199;Mischief Makers;mischief-makers;1;1997.0;N64;E;http://www.vgchartz.com/games/boxart/7543644ccc.jpg;0;1038.0
5200;WipEout 64;wipeout-64;2;1998.0;N64;E;http://www.vgchartz.com/games/boxart/full_9365360AmericaFrontccc.jpg;75;1004.0
5201;Barbie: Jet, Set & Style!;" set & style""";6;2011.0;DS;E;http://www.vgchartz.com/games/boxart/full_barbie-jet-set-amp-style_655AmericaFront.jpg;59;612.0
5202;Castlevania: Dawn of Sorrow;castlevania-dawn-of-sorrow;1;2005.0;DS;T;http://www.vgchartz.com/games/boxart/full_1516596AmericaFrontccc.jpg;31;122.0
5203;Deer Drive;deer-drive;0;2010.0;DS;T;http://www.vgchartz.com/games/boxart/full_deer-drive_6AmericaFront.jpg;195;69.0
5204;Petz Bunnyz;petz-bunnyz;8;2008.0;DS;E;http://www.vgchartz.com/games/boxart/9306692ccc.gif;15;55.0
5205;EyeToy: AntiGrav;eyetoy-antigrav;0;2004.0;PS2;E;http://www.vgchartz.com/games/boxart/2058729ccc.jpg;9;89.0
5206;EverQuest Online Adventures;everquest-online-adventures;4;2003.0;PS2;T;http://www.vgchartz.com/games/boxart/4229612ccc.jpg;139;535.0
5207;NBA 2K18;nba-2k18;0;2017.0;NS;E10;http://www.vgchartz.com/games/boxart/full_1832878AmericaFrontccc.jpg;56;132.0
5208;Asura's Wrath;asuras-wrath;9;2012.0;PS3;T;http://www.vgchartz.com/games/boxart/full_asuras-wrath_264AmericaFront.jpg;28;349.0
5209;Doom (2016);doom-2016;3;2017.0;NS;M;http://www.vgchartz.com/games/boxart/full_9745171AmericaFrontccc.jpg;20;144.0
5210;Cool Boarders;cool-boarders;0;1996.0;PS;E;http://www.vgchartz.com/games/boxart/5348577ccc.jpg;9;261.0
5212;Mobile Suit Gundam: Zeonic Front;mobile-suit-gundam-zeonic-front;8;2002.0;PS2;T;http://www.vgchartz.com/games/boxart/6526050ccc.jpg;67;1079.0
5213;Tales of the World: Radiant Mythology;tales-of-the-world-radiant-mythology;4;2007.0;PSP;T;http://www.vgchartz.com/games/boxart/2470815ccc.jpg;61;819.0
5214;Atelier Totori: The Adventurer of Arland;atelier-totori-the-adventurer-of-arland;4;2011.0;PS3;T;http://www.vgchartz.com/games/boxart/full_atelier-totori-the-adventurer-of-arland_685AmericaFront.jpg;232;987.0
5215;Monopoly;monopoly;6;2008.0;PS2;E;http://www.vgchartz.com/games/boxart/full_monopoly_4AmericaFront.jpg;14;314.0
5216;Dawn of Mana;dawn-of-mana;4;2007.0;PS2;T;http://www.vgchartz.com/games/boxart/8345486ccc.jpg;27;62.0
5217;Disney Sing It;disney-sing-it;6;2008.0;X360;E;http://www.vgchartz.com/games/boxart/8726372ccc.jpg;66;419.0
5218;Petz: Horsez 2;petz-horsez-2;8;2007.0;DS;E;http://www.vgchartz.com/games/boxart/3263196ccc.gif;15;55.0
5219;Madden NFL 2003;madden-nfl-2003;0;2002.0;GC;E;http://www.vgchartz.com/games/boxart/4322710ccc.jpg;13;85.0
5220;Backyard Baseball;backyard-baseball;0;2002.0;GBA;E;http://www.vgchartz.com/games/boxart/2811626ccc.jpg;17;1080.0
5221;Destiny: The Taken King;destiny-the-taken-king;3;2015.0;PS3;T;http://www.vgchartz.com/games/boxart/full_2507689AmericaFrontccc.jpg;6;34.0
5222;Midway Arcade Treasures;midway-arcade-treasures;6;2003.0;XB;T;http://www.vgchartz.com/games/boxart/full_9242010AmericaFrontccc.jpg;75;131.0
5223;Sniper Elite III;sniper-elite-iii;3;2014.0;XOne;M;http://www.vgchartz.com/games/boxart/full_6553342AmericaFrontccc.jpg;106;354.0
5224;Def Jam Icon;def-jam-icon;9;2007.0;PS3;M;http://www.vgchartz.com/games/boxart/full_2843035AmericaFrontccc.jpg;14;83.0
5226;Bakugan: Battle Brawlers;bakugan-battle-brawlers;9;2009.0;PS2;E;http://www.vgchartz.com/games/boxart/full_8731604AmericaFrontccc.jpg;6;422.0
5227;NHL FaceOff 99;nhl-faceoff-99;0;1998.0;PS;E;http://www.vgchartz.com/games/boxart/full_4381466AmericaFrontccc.jpg;69;952.0
5228;SEGA Classics Collection;sega-classics-collection;6;2005.0;PS2;T;http://www.vgchartz.com/games/boxart/559802ccc.gif;8;91.0
5229;LEGO Marvel's Avengers;lego-marvels-avengers;9;2016.0;PS3;E10;http://www.vgchartz.com/games/boxart/full_9153971AmericaFrontccc.jpg;36;75.0
5230;Sin and Punishment: Star Successor;sin-and-punishment-star-successor;3;2010.0;Wii;T;http://www.vgchartz.com/games/boxart/full_3864755AmericaFrontccc.jpg;0;1038.0
5231;Ben 10 Alien Force: Vilgax Attacks;ben-10-alien-force-vilgax-attacks;9;2009.0;PSP;E10;http://www.vgchartz.com/games/boxart/full_6350722AmericaFrontccc.jpg;119;171.0
5232;Naruto: Ninja Council 3;naruto-ninja-council-3;9;2007.0;DS;E10;http://www.vgchartz.com/games/boxart/full_7961439AmericaFrontccc.jpg;119;1082.0
5236;NBA Street;nba-street;0;2002.0;GC;E;http://www.vgchartz.com/games/boxart/full_419146AmericaFrontccc.jpg;76;210.0
5237;Hello Neighbor;hello-neighbor;9;2017.0;XOne;E10;http://www.vgchartz.com/games/boxart/full_3771758AmericaFrontccc.jpg;176;1083.0
5238;Juiced: Eliminator;juiced-eliminator;2;2006.0;PSP;T;http://www.vgchartz.com/games/boxart/full_7752222AmericaFrontccc.jpg;59;827.0
5239;The Legend of Spyro: The Eternal Night;the-legend-of-spyro-the-eternal-night;1;2007.0;PS2;E10;http://www.vgchartz.com/games/boxart/4650513ccc.jpg;54;322.0
5240;Mega Man Battle Network;mega-man-battle-network;4;2001.0;GBA;E;http://www.vgchartz.com/games/boxart/7070567ccc.jpg;28;63.0
5241;Pirates of the Caribbean: At World's End;pirates-of-the-caribbean-at-worlds-end;9;2007.0;PSP;T;http://www.vgchartz.com/games/boxart/862284ccc.jpg;66;156.0
5242;25 To Life;25-to-life;3;2006.0;PS2;M;http://www.vgchartz.com/games/boxart/full_9350957AmericaFrontccc.jpg;39;1084.0
5243;NHL 2K6;nhl-2k6;0;2005.0;PS2;E10;http://www.vgchartz.com/games/boxart/3069832ccc.jpg;56;420.0
5244;Saints Row IV: Re-Elected;saints-row-iv-re-elected;9;2015.0;PS4;M;http://www.vgchartz.com/games/boxart/full_3646542AmericaFrontccc.jpg;45;178.0
5245;Medal of Honor: Rising Sun;medal-of-honor-rising-sun;3;2003.0;GC;T;http://www.vgchartz.com/games/boxart/full_6321473AmericaFrontccc.jpg;14;56.0
5246;2010 FIFA World Cup South Africa;2010-fifa-world-cup-south-africa;0;2010.0;Wii;E;http://www.vgchartz.com/games/boxart/full_3112673AmericaFrontccc.jpg;13;30.0
5247;The Sims;the-sims;8;2003.0;XB;T;http://www.vgchartz.com/games/boxart/5214138ccc.jpg;14;126.0
5248;Fossil Fighters: Frontier;fossil-fighters-frontier;4;2015.0;3DS;E10;http://www.vgchartz.com/games/boxart/full_4587814AmericaFrontccc.jpg;0;441.0
5249;Dog's Life;dogs-life;13;2004.0;PS2;T;http://www.vgchartz.com/games/boxart/full_6853316AmericaFrontccc.jpg;266;33.0
5250;Ben 10 Alien Force: Vilgax Attacks;ben-10-alien-force-vilgax-attacks;9;2009.0;DS;E;http://www.vgchartz.com/games/boxart/full_7431646AmericaFrontccc.jpg;119;171.0
5251;The X Files;the-x-files;13;1999.0;PS;T;http://www.vgchartz.com/games/boxart/full_4716011AmericaFrontccc.jpg;60;1085.0
5253;Rascal;rascal;9;1998.0;PS;E;http://www.vgchartz.com/games/boxart/302675ccc.jpg;9;75.0
5254;Tony Hawk's American Wasteland;tony-hawks-american-wasteland;0;2005.0;GC;T;http://www.vgchartz.com/games/boxart/3812098ccc.jpg;6;92.0
5255;Command & Conquer 3: Tiberium Wars;command-amp-conquer-3-tiberium-wars;12;2007.0;X360;T;http://www.vgchartz.com/games/boxart/3513609ccc.jpg;14;56.0
5258;TRON: Evolution;tron-evolution;9;2010.0;PS3;T;http://www.vgchartz.com/games/boxart/full_tron-evolution_5AmericaFront.jpg;66;730.0
5260;Colony Wars;colony-wars;8;1997.0;PS;E;http://www.vgchartz.com/games/boxart/full_6898695AmericaFrontccc.jpg;174;1004.0
5261;All-Star Baseball 2004;all-star-baseball-2004;0;2003.0;PS2;E;http://www.vgchartz.com/games/boxart/6132266ccc.jpg;62;339.0
5263;NBA 2K11;nba-2k11;0;2010.0;PSP;E;http://www.vgchartz.com/games/boxart/full_nba-2k11_2AmericaFront.jpg;56;132.0
5264;NASCAR Thunder 2002;nascar-thunder-2002;2;2001.0;PS;E;http://www.vgchartz.com/games/boxart/full_6513712AmericaFrontccc.jpg;13;52.0
5266;ESPN NHL 2K5;espn-nhl-2k5;0;2004.0;XB;E;http://www.vgchartz.com/games/boxart/389597ccc.jpg;8;420.0
5268;Yu-Gi-Oh! 7 Trials to Glory: World Championship Tournament 2005;yu-gi-oh-7-trials-to-glory-world-championship-tournament-2005;6;2005.0;GBA;E;http://www.vgchartz.com/games/boxart/7442278ccc.jpg;31;122.0
5269;Hot Wheels World Race;hot-wheels-world-race;2;2003.0;PS2;E;http://www.vgchartz.com/games/boxart/3809719ccc.jpg;59;336.0
5270;Avatar: The Last Airbender - The Burning Earth;avatar-the-last-airbender-the-burning-earth;9;2007.0;PS2;E10;http://www.vgchartz.com/games/boxart/3410149ccc.jpg;59;1087.0
5271;Guitar Hero: Smash Hits;guitar-hero-smash-hits;6;2009.0;X360;T;http://www.vgchartz.com/games/boxart/full_1456868AmericaFrontccc.jpg;6;92.0
5272;Superman: Shadow of Apokolips;superman-shadow-of-apokolips;9;2002.0;PS2;E;http://www.vgchartz.com/games/boxart/8718226ccc.jpg;17;502.0
5273;Just Dance: Summer Party;just-dance-summer-party;6;2011.0;Wii;E10;http://www.vgchartz.com/games/boxart/full_just-dance-summer-party_162AmericaFront.jpg;15;31.0
5274;Horsez;horsez;8;2006.0;DS;E;http://www.vgchartz.com/games/boxart/full_horsez_1AmericaFront.jpg;15;422.0
5275;NASCAR Kart Racing;nascar-kart-racing;2;2009.0;Wii;E;http://www.vgchartz.com/games/boxart/full_6160350AmericaFrontccc.jpg;13;1088.0
5276;American Chopper;american-chopper;2;2004.0;PS2;T;http://www.vgchartz.com/games/boxart/full_5829109AmericaFrontccc.jpg;6;1089.0
5277;Star Wars Trilogy: Apprentice of the Force;star-wars-trilogy-apprentice-of-the-force;9;2004.0;GBA;E;http://www.vgchartz.com/games/boxart/410493ccc.png;15;173.0
5278;LEGO Rock Band;lego-rock-band;6;2009.0;PS3;E10;http://www.vgchartz.com/games/boxart/full_227080AmericaFrontccc.png;35;771.0
